Moisture,rainfall,Average Humidity,Mean Temp,max Temp,Min temp
12.80298071,0.03705747,24,76,92,61
12.83120056,0.01431591,26,77,94,60
12.85476015,0,24,80,93,66
12.80660161,0,28,78,91,66
12.72391661,0,27,78,92,63
12.85853183,0.02482661,23,80,97,64
12.73763726,0,19,84,99,68
12.83333593,0,15,87,100,74
12.75878476,0.0012627,23,86,98,74
12.90427456,0,37,83,92,74
12.81764884,0,27,82,94,70
12.96275302,0,25,80,93,67
12.98729774,0,21,82,91,72
13.00952436,0,28,77,91,63
13.02373094,0,21,79,91,67
12.89855536,0,17,78,94,63
12.86440393,0,16,80,96,64
12.97567249,0,16,84,95,73
12.87139782,0,25,81,93,69
12.88718868,0,24,82,95,69
12.93888054,0,24,85,95,75
12.96838485,0,30,83,94,72
12.85190775,0,29,87,97,77
12.79705027,0,30,85,96,74
12.84696415,0,22,85,96,74
12.76043822,0,25,83,96,70
12.86167811,0,25,86,99,72
13.00481992,0,39,87,99,75
12.97224476,0,41,82,94,70
12.81347545,0.00279849,24,83,97,69
12.91339928,0,20,84,96,71
12.87541598,0.05569939,19,84,97,71
12.84939502,0.00322873,16,86,98,73
12.86447604,0,18,85,98,72
12.81984692,0,16,86,101,72
12.89737853,0,20,88,104,72
12.94221987,0.0017236,22,90,104,76
12.90321443,0.02568465,28,88,102,75
12.95914963,0.03114444,22,90,105,75
13.04513414,0.00542341,16,94,105,84
12.91096714,0.05764539,19,93,104,82
12.94983456,0.05615822,18,92,103,81
12.82493247,0.12807676,25,92,103,80
13.00662709,0.09054553,27,93,105,81
13.03918186,0.08645341,25,93,104,82
13.17749353,0.08125601,25,92,102,82
12.842573,0.12160108,22,92,103,81
13.00806981,0.0896692,26,90,102,77
12.7548921,0.06855089,21,91,106,76
12.96824079,0,14,95,107,83
12.94191355,0,15,94,107,82
12.8849711,0.01430875,23,95,108,82
12.8852598,0,26,96,108,84
12.93611541,0.01929464,30,94,106,82
12.89605464,0.00153143,25,95,107,83
12.7712432,0.03682198,18,94,107,80
12.96192299,0.09207753,15,98,109,86
12.78865145,0.01210957,20,97,106,88
12.80990564,0,18,100,111,89
12.91079013,0,21,96,110,82
12.7809379,0,23,98,111,85
12.81381303,0,34,97,106,88
13.07075608,0.01277463,48,86,99,73
13.0153225,0,51,88,102,75
12.98091013,0,34,94,106,83
12.90710435,0,27,96,108,84
13.01386877,0.0037788,32,95,106,84
13.00311219,0,33,91,103,79
12.88998162,0.00237129,30,92,103,80
12.83984538,0,28,94,107,82
13.18871922,0,25,94,107,81
13.02375695,0,24,96,106,85
12.85228452,0,31,96,105,86
12.77285067,0,37,90,97,84
12.89991021,0,27,92,103,81
12.93441357,0,24,96,108,83
12.78484543,0,20,98,110,86
12.91024291,0,18,100,113,88
12.98008014,0,17,102,114,90
13.06021353,0,25,100,114,85
12.93514687,0,47,92,105,78
12.98687277,0,49,91,100,82
12.77814722,0,36,96,107,86
12.85530028,0,27,98,107,89
12.89903718,0,38,96,107,86
12.98616689,0,38,96,106,84
13.05052863,0,56,88,100,77
12.95776094,0,42,94,101,86
12.83807764,0,41,94,102,86
12.87660905,0,47,92,102,83
12.92450978,0,51,92,105,80
12.63893176,0,55,90,99,80
12.85097412,0,68,84,94,73
12.83980563,0,70,88,99,78
12.86878667,0,91,85,92,78
12.70748165,0,86,86,94,77
12.95827712,0,72,86,95,77
12.68813263,0,80,84,93,75
12.85520314,0,85,84,88,80
12.78493151,0,92,85,92,78
12.63370773,0,84,84,92,77
12.81518136,0,66,86,94,79
12.95495344,0,55,88,95,81
12.88841385,0,51,88,95,82
12.8946511,0.01149473,47,89,96,82
12.86270955,0,49,90,99,81
12.97405799,0,60,91,100,82
12.90754485,0,79,86,93,80
12.85932294,0,79,88,96,80
12.89327687,0,84,84,91,78
12.99532565,0,86,84,92,75
12.98348435,0,84,84,91,76
12.8453678,0,81,83,92,74
13.16755396,0,72,87,95,79
12.97430405,0,75,88,96,81
12.72636254,0,82,86,92,81
12.68203609,0,90,82,91,72
12.84597183,0.01435425,91,80,89,70
12.69636791,0.00571548,94,80,89,72
12.89734805,0,92,83,90,76
12.93137778,0,93,84,91,78
12.96163023,0,83,85,92,78
13.01520468,0,70,84,90,78
12.85162021,0,74,82,86,79
12.85937922,0,86,82,86,77
12.88325168,0,94,80,86,75
12.7112369,0,91,82,86,77
12.92894343,0,83,84,91,78
12.77333834,0,77,88,97,80
12.91973806,0,94,82,87,77
12.8347241,0,89,84,92,76
12.99750647,0.00858497,82,86,93,78
13.05013609,0,82,88,95,80
13.02344137,0,88,86,95,78
12.94088765,0,81,87,96,78
12.97795855,0,81,88,97,80
12.80812401,0,81,86,94,78
13.01620984,0,91,84,91,76
12.76151327,0,90,83,91,75
12.80729485,0.00161407,90,83,90,76
13.10819157,0.09070998,93,82,88,77
12.68098448,0.13591922,96,80,84,77
12.83549263,0.07068956,95,82,86,77
12.78117815,0,89,82,88,76
12.89063918,0.01282597,93,79,83,75
12.698503,0.07029979,97,80,85,75
12.77900981,0.07579706,94,82,88,75
12.91602181,0.06050627,98,80,83,77
12.90789521,0.09101022,100,78,80,75
12.88586849,0.03092234,90,82,88,75
12.75766498,0.01243261,83,84,91,76
12.97265603,0.02803159,91,83,89,77
12.76217428,0,91,81,87,75
12.79554968,0.01225841,89,82,89,76
12.94930207,0.01394837,80,86,93,78
13.04518905,0.00350056,83,86,94,78
13.03819824,0.02202529,92,82,88,75
13.00752516,0.00274983,92,83,89,77
12.87966912,0.03893473,91,82,89,76
12.90219374,0.03893959,86,84,91,78
12.84869261,0.03775054,85,86,92,79
12.96935574,0.0165269,79,86,92,79
13.00616961,0.02979187,80,86,92,79
12.98578882,0.06215368,80,84,92,77
13.14556489,0.07964038,79,85,92,75
12.7407434,0.1153688,83,82,91,73
12.88108132,0.13252595,99,78,81,75
12.86593555,0.08593014,100,78,80,75
12.90065906,0.0440461,100,78,82,75
12.89723965,0,96,80,87,73
12.89387244,0,92,81,87,75
12.78321242,0.02360537,96,80,85,74
12.89342597,0.00797621,94,82,87,76
12.80674005,0,93,83,89,77
12.88005331,0,89,82,88,76
13.00226421,0,95,82,87,76
12.93794554,0,89,83,91,75
12.75091255,0,85,86,94,78
13.03604002,0.00463658,85,84,92,75
12.96775646,0.00038962,90,82,90,74
12.94976834,0,84,84,91,78
12.79657222,0.00324931,91,82,88,75
12.9078441,0.02004627,94,82,89,75
12.83334859,0.05019087,86,82,89,75
12.95428043,0.00621426,73,82,90,74
12.83580159,0.0682302,64,84,93,74
13.08075248,0.03867695,54,82,92,73
12.94923509,0.0414143,56,84,94,74
12.71156648,0.02179417,55,84,94,75
12.97651225,0.06208248,63,83,92,74
12.92826816,0.08525869,64,81,91,71
12.77666024,0.01770803,63,81,91,71
12.88478828,0.03297588,59,82,91,72
12.76397979,0.00338271,51,84,94,74
12.91300761,0.01337133,45,82,93,72
12.96123466,0.0533169,52,82,92,72
13.00497092,0.04093459,50,82,92,71
12.96362081,0.03354535,48,82,93,71
12.89779984,0.11087863,44,84,94,74
12.80668141,0.17361032,42,86,95,76
12.82177916,0.11545592,40,83,96,70
12.96307218,0.1102721,40,84,96,72
12.81423372,0.06226051,45,85,95,75
12.75653144,0.04107468,39,83,96,70
12.84473534,0.08735555,38,84,95,72
12.95105298,0.14401957,39,82,94,71
12.83001026,0.13853161,37,82,95,69
12.86448803,0.07401617,38,82,95,70
12.89079736,0.05403291,29,82,96,67
12.90047771,0.21334303,29,82,95,69
12.93086543,0.2505521,26,82,93,71
12.79491186,0.264995,27,82,92,72
12.89193512,0.16440192,33,78,92,64
12.81920548,0.12811633,33,78,92,65
13.17863205,0.09962944,33,80,92,67
12.77656082,0.07095528,39,79,92,66
13.02812592,0.12643599,35,80,94,65
12.86418073,0.21997917,34,80,93,66
13.08394938,0.19983787,35,80,93,68
12.79273179,0.22083074,32,79,90,68
12.90465961,0.24263603,31,74,87,60
12.75723452,0.25107319,35,74,89,58
12.83110129,0.25686013,38,74,88,59
12.85253328,0.27893227,41,74,89,60
13.08488,0.30401618,35,75,90,60
12.85237656,0.25451679,36,75,91,59
12.85735995,0.16124102,27,78,92,63
13.043944,0.09406781,31,76,88,65
12.91736058,0.08167877,35,76,91,62
12.81683448,0.04985876,36,78,91,65
12.9030811,0.07738469,43,76,89,62
12.87758879,0.11902733,41,75,89,61
12.67549817,0.1866859,36,75,90,60
13.00560673,0.14167626,43,76,91,61
12.96075674,0.1695964,44,76,90,63
12.90989854,0.23562293,48,76,89,64
12.84044306,0.28589122,46,76,88,63
12.98688547,0.31304122,39,75,88,62
12.92162225,0.32560631,36,74,88,60
12.96599465,0.29473062,41,73,87,59
12.80253046,0.27390517,36,74,87,61
12.77752933,0.35624681,36,75,87,63
12.97071593,0.2800796,38,75,88,62
12.90704427,0.30094135,39,78,89,67
12.86581739,0.21167439,48,74,89,58
13.08883228,0.19472972,53,73,87,59
13.04108471,0.22419357,66,72,84,59
12.96058816,0.26909019,70,68,80,57
12.87520723,0.30141486,68,70,82,58
12.95761553,0.31059212,62,70,80,60
12.87471858,0.28044987,62,68,81,55
12.92085833,0.21911052,60,69,80,58
13.02684026,0.18884224,58,67,79,55
12.77573548,0.20112027,42,69,86,52
12.9326411,0.1555159,43,67,81,53
12.85740157,0.18013069,42,67,81,53
12.99595925,0.18195726,52,68,82,54
12.9980404,0.26450541,57,70,84,56
13.01431474,0.2487961,56,72,85,60
12.88714514,0.19513917,54,73,86,60
12.9475512,0.24353516,54,74,84,63
12.73581931,0.26390672,51,74,85,63
12.84329538,0.21078474,60,74,84,64
12.88029631,0.32283957,48,68,80,56
12.9354885,0.21989283,30,61,73,49
12.9124194,0.22901769,37,60,73,46
12.95815945,0.15807666,40,60,74,45
12.74372455,0.25041691,48,59,73,45
13.00385193,0.21623491,44,59,73,45
12.77206954,0.29265114,40,60,75,46
12.97517052,0.28155077,44,60,75,45
12.85798743,0.26257666,47,59,74,44
13.10291826,0.19510931,44,57,72,42
12.87973796,0.15183977,45,58,74,43
12.8572606,0.14221389,45,62,76,48
13.05645964,0.0943495,54,64,74,53
12.7930029,0.11016122,35,63,72,54
13.02198675,0.09773263,40,60,72,48
12.85836426,0.07293744,51,58,72,43
12.79996366,0.05173966,49,58,72,43
12.88651526,0.07799183,48,58,72,44
12.74428732,0.07118955,57,59,73,45
12.94140977,0.07801862,53,56,71,42
12.92831996,0.0427246,66,56,71,42
13.08649456,0.0561879,67,58,69,47
12.86381397,0.06735406,61,60,69,50
12.70924002,0.04461554,83,60,64,55
13.05419651,0.08749176,85,56,67,46
12.78174369,0.04536572,92,56,67,46
13.0478312,0.05825552,80,57,70,44
12.73631859,0.00031834,78,61,72,50
12.9146309,0.04244061,90,60,69,50
12.9915233,0.08429176,69,62,70,53
12.86496309,0.09868759,56,58,67,50
12.89966718,0.10868584,60,53,65,41
12.96728414,0.04843143,55,54,66,43
12.97994001,0.10130284,51,52,66,39
12.78436184,0.07958069,47,53,67,39
12.86917392,0.04452248,47,55,71,39
12.8834138,0.0398338,42,60,76,43
12.94193041,0.11749658,44,62,77,46
12.82759491,0.0731871,51,65,73,57
12.90486875,0.05346743,59,54,65,42
12.99288554,0.10169919,76,50,63,37
12.77745092,0.10844059,72,52,64,40
12.94574428,0.22494806,46,53,67,39
12.96132899,0.24521524,42,52,67,37
13.13091227,0.14459727,43,54,67,40
12.91544673,0.10221223,36,56,73,40
12.908952,0.03040954,36,59,73,45
12.86303516,0.03126054,40,60,72,48
12.89185123,0.01702887,46,60,72,49
12.67449045,0,47,60,71,48
13.08966635,0,48,58,66,49
12.85691614,0,44,56,70,43
12.77834736,0,39,59,74,44
12.82903838,0,41,58,71,44
12.80130017,0,37,57,72,42
12.94704425,0,45,60,74,45
12.90617562,0,36,64,76,53
12.79912044,0,40,68,80,56
12.96884382,0,38,66,75,56
12.83865165,0,54,64,73,55
12.66801913,0,37,60,69,51
12.87930997,0,38,56,66,45
12.94892984,0,27,52,65,38
13.01262881,0,30,55,72,38
12.85948042,0,30,59,75,43
12.94404456,0,33,66,78,55
12.72477331,0,42,58,76,39
12.83193941,0,42,66,75,56
12.87219194,0,42,63,72,54
12.97070798,0,34,62,73,50
13.05177345,0,34,60,75,45
12.82458637,0,27,62,76,49
12.8990149,0.002078,28,64,79,50
12.90020552,0,36,69,86,52
12.91916047,0,36,70,87,54
12.83073783,0,40,74,87,62
12.94052729,0,45,70,83,56
12.93390158,0,32,68,80,55
13.1074579,0,34,65,77,53
12.85441455,0,26,66,78,55
12.85644001,0,27,65,80,50
12.94256884,0,25,68,82,53
12.92356149,0,30,66,81,52
12.8782246,0,30,68,83,54
12.9593146,0,34,72,86,57
12.95865669,0,39,73,88,58
13.02615277,0,35,76,92,60
12.92901617,0,29,80,92,67
12.9450878,0.00453491,30,76,85,66
12.91010444,0,29,72,84,59
12.78875202,0,16,66,79,54
12.98449653,0,26,64,75,52
12.91346709,0,24,65,80,50
12.74620655,0,24,68,83,54
12.73528244,0,24,72,84,59
12.95492042,0,30,70,77,62
13.06590751,0,29,68,82,55
12.80556003,0.00051902,28,70,86,55
12.99864111,0,35,76,93,60
12.79032932,0,28,80,95,66
12.86400906,0.00042435,33,82,96,68
12.87411451,0,29,84,101,68
12.91908,0,19,82,92,72
13.12299243,0,15,71,82,60
12.81591533,0.00167937,19,69,84,54
12.87060843,0.01379756,22,74,91,57
12.95013629,0.0248873,18,77,94,60
12.85841301,0.05176107,20,81,98,64
12.92856187,0.06423583,21,83,97,69
13.06612662,0.01606504,28,84,98,71
12.92069281,0.04644033,20,84,97,72
12.70939108,0.01636776,25,84,95,73
12.86379256,0.01149962,28,84,98,70
12.86912296,0,23,88,100,76
12.86465028,0,23,90,103,76
13.02956679,0.0069962,27,90,104,75
13.00730575,0,28,89,103,75
12.95360177,0.01655588,25,88,100,76
12.82299421,0,24,90,100,79
12.96393286,0,22,88,100,76
13.08176332,0,27,88,102,73
12.63861978,0.03355131,27,88,100,75
12.9670483,0.07686413,25,88,100,76
12.82569056,0,22,88,102,73
13.02316066,0,35,87,101,73
12.94371543,0.02527181,43,81,93,69
13.17447974,0.05914395,41,82,95,69
12.73422473,0.06100218,51,78,91,66
12.91243226,0.15418838,52,78,89,68
12.87082283,0.19128936,33,82,97,68
12.87782602,0.12194853,44,84,97,70
12.91324184,0.15729132,41,83,96,70
12.82323095,0.12740497,40,85,98,72
12.81384319,0.17355234,47,84,94,73
12.9608519,0.11693843,44,82,93,71
12.74604091,0.14030465,31,84,95,72
12.82140651,0.07716642,30,83,97,69
12.86311757,0.06842165,31,88,98,77
12.79672784,0.0296232,35,84,96,71
13.04245308,0.0044597,33,85,96,74
12.86709584,0,35,84,96,71
12.8647377,0.0136786,23,86,98,75
12.99061031,0,17,86,100,73
12.91339466,0,19,86,100,73
12.82380337,0,23,86,98,75
12.99534757,0,19,88,100,75
12.9618754,0,20,88,102,74
12.72847263,0.00560876,24,88,100,75
12.94100402,0,26,87,105,69
12.83114343,0,25,91,104,78
12.71018375,0,30,93,104,82
12.92909187,0,49,86,98,75
13.06425811,0.00870311,33,92,105,78
12.9650969,0.01652103,39,92,107,78
12.85461374,0,51,86,97,76
12.79084332,0.18500612,54,86,100,73
12.95849788,0.11392027,44,84,98,69
12.90628769,0.10210586,31,86,97,75
12.81080319,0.10508922,32,89,103,75
12.85553496,0.11970223,24,95,107,83
13.01361546,0.11503799,32,91,103,79
12.81225822,0.07778713,27,92,106,79
12.93854718,0.00785263,28,92,105,80
12.82430908,0.08846062,24,94,106,81
12.85870425,0.07972244,24,96,107,84
12.99117203,0.06600415,21,95,106,84
12.92906395,0,21,95,108,82
12.97999963,0,20,96,109,83
13.08679182,0.00794799,26,97,110,84
12.73150315,0,19,97,107,87
13.17716243,0,21,96,107,86
12.94615072,0,22,95,108,82
12.65032489,0,24,98,109,86
12.96991967,0,22,98,111,86
12.97477921,0,25,100,113,88
12.75879126,0,28,98,110,87
12.91145773,0,31,98,108,87
12.88330869,0,32,95,104,86
12.82124651,0,37,94,106,83
12.90446398,0,30,85,106,64
12.66237546,0,31,94,106,81
12.98682866,0.00337705,33,90,100,81
12.86997863,0.00427612,37,92,103,81
12.8929944,0,35,94,104,83
12.83471811,0,31,94,105,83
12.99774489,0,36,94,105,84
12.74319634,0,38,93,103,83
12.92143897,0,31,95,106,84
12.9241878,0,37,94,105,84
12.91866428,0,50,86,104,67
12.83872581,0.01666181,48,93,105,81
12.84115049,0,50,94,105,83
12.91143578,0,56,94,106,82
12.76903481,0,42,92,105,79
12.81913261,0.01066253,44,94,105,83
12.98603786,0,38,94,107,82
13.04385675,0,42,94,106,83
12.87646384,0.06218109,38,95,105,85
13.03506627,0.18599078,42,96,106,85
12.87141028,0.06804461,37,94,104,85
13.0345779,0,41,92,102,83
12.91554901,0,43,92,101,82
12.72725587,0,42,93,103,83
12.8580999,0,34,96,106,86
12.70058389,0,33,96,108,84
12.92023173,0,31,96,110,83
12.81507335,0.0058166,33,98,110,85
12.83145862,0.03724143,39,99,110,88
12.86469417,0.01160154,51,96,109,83
12.99920644,0,72,86,98,75
12.87161837,0,79,86,100,73
12.86054862,0,77,84,96,73
12.84851671,0,90,86,97,75
13.03548741,0,94,86,93,78
12.95122093,0,97,83,88,78
12.93378351,0,97,80,84,77
12.92877045,0,91,82,87,77
12.78192809,0,82,84,92,75
13.01260221,0.02412155,75,84,94,75
12.8831873,0,54,88,96,81
12.90026489,0,58,90,99,80
12.79716514,0.00448021,55,92,102,83
12.8434115,0.01356465,47,92,100,84
12.93213803,0,47,94,102,85
12.93643002,0,55,90,98,82
12.91659953,0,60,89,98,80
13.02073048,0.04104616,60,88,98,79
13.02154201,0.04049161,59,93,103,83
13.0212695,0.0032656,57,93,102,84
12.83286196,0,57,91,97,85
12.950921,0.04251059,63,88,93,83
12.96962236,0.03996159,78,86,91,80
12.97092417,0.04245101,66,86,94,79
12.96056885,0.10370267,67,89,100,78
12.9653543,0.06933643,73,84,90,78
12.80462886,0.08656548,69,84,92,77
12.8249049,0.06262126,65,88,96,80
12.95876911,0.02828791,62,88,95,82
12.8126841,0.02390404,60,88,95,80
13.00096988,0.04486259,59,86,92,81
12.7408883,0.02547609,60,88,96,81
12.78971367,0,84,83,92,74
12.84766403,0,98,80,86,75
12.80368079,0,95,80,86,75
12.86574501,0,91,84,90,77
12.87810611,0,94,82,87,77
13.01745642,0.01060417,95,81,85,77
12.85315865,0,91,82,89,76
12.78710873,0,95,78,80,77
12.76183282,0,95,80,83,77
13.14554532,0.02286025,97,78,82,75
12.72848559,0.03495605,94,78,82,73
12.80052133,0,84,81,89,73
12.9251325,0,74,84,92,76
13.00630939,0,79,83,87,79
12.87380422,0.0146704,95,80,85,75
13.11997795,0,92,82,89,76
12.94152117,0,98,76,78,73
12.77385099,0.01716715,98,76,78,74
12.92067398,0.02985832,95,78,81,75
12.81262748,0,88,81,87,75
12.91024058,0,95,80,86,73
12.97874542,0.012905,93,79,85,73
12.92446565,0,92,80,83,76
13.01934973,0.01667025,84,84,91,77
12.85658385,0.02354139,92,82,90,75
12.8577066,0,84,84,90,78
12.80326703,0.0045416,78,86,92,79
12.86244126,0.02887106,83,87,94,80
12.96523295,0.00565959,92,78,82,75
12.79878132,0.03285476,89,82,87,77
12.90266517,0,82,82,88,77
12.9616353,0.02725622,85,79,82,76
12.80440906,0.04870757,99,79,83,75
12.7492078,0.01411212,88,80,87,73
12.82122884,0.04114263,77,84,91,76
12.9457252,0.05869647,83,84,91,77
12.83173209,0.05800183,86,84,91,76
12.81681436,0.08082161,84,84,91,77
12.9501844,0.09589412,85,83,89,77
12.77888184,0.15157768,80,84,91,76
13.14127831,0.13035319,80,84,91,78
12.77214668,0.13779289,76,82,89,76
12.80177414,0.03730678,73,84,92,77
12.82242905,0,82,81,86,76
12.73804561,0,74,84,93,75
12.99123524,0,72,84,93,75
12.8430301,0,57,83,95,71
12.78603109,0.02875148,61,86,96,76
13.08518962,0.07866578,61,85,95,75
12.99243786,0.07587647,57,84,96,71
12.90973383,0.01247682,51,82,91,72
12.8393493,0.04907234,53,83,93,73
13.17163433,0,51,84,93,76
12.8743526,0.00336897,52,84,97,71
12.74581822,0.06738097,49,83,93,73
12.91821877,0.01826356,53,83,95,71
12.92029342,0.05282027,47,84,98,71
13.12628057,0.0465294,45,85,98,72
12.91973584,0.01864605,42,85,96,74
12.8776877,0.06102551,37,85,100,70
13.01419009,0.0194797,35,88,99,76
12.73451259,0.10570593,41,84,98,71
12.93283456,0.09900019,39,82,97,67
12.85473117,0.12391758,50,82,93,70
12.91850251,0.12901658,47,83,96,70
12.91607838,0.11282027,48,81,94,68
12.96606414,0.18662518,43,81,95,67
12.98458483,0.23918184,43,80,95,66
12.9277952,0.33049059,41,82,95,68
13.02332055,0.24041515,40,84,97,70
12.93439741,0.26403505,38,84,98,69
12.66992556,0.26012968,50,80,93,66
12.98058764,0.18557506,48,81,94,68
12.9853292,0.11350465,43,84,94,73
12.87936428,0.056974,45,81,90,72
12.79641084,0.05644725,52,82,91,73
13.07886364,0.0245367,44,82,92,72
12.79838528,0.03560431,49,80,90,71
12.78254054,0.00838913,48,81,92,70
12.90377382,0.00555195,48,78,89,67
12.8592376,0.02632397,44,70,84,57
12.96593124,0.12563133,42,72,89,56
12.88098073,0.15090981,44,76,90,61
12.96897592,0.1187326,44,76,91,61
13.00250578,0.16673376,40,74,89,60
12.88050674,0.26696685,42,75,89,61
13.01556158,0.29363447,44,75,89,61
13.10848866,0.25212555,52,73,86,60
12.96546262,0.22984271,49,74,85,63
12.85137396,0.21110457,48,72,84,59
12.8319546,0.29174965,50,71,84,58
13.09352742,0.31280365,58,72,86,58
12.98405063,0.36913268,52,72,87,57
12.84604678,0.33878369,46,74,90,59
12.85725702,0.28972381,36,70,84,57
12.94451918,0.23356094,43,74,89,58
13.08221304,0.14711714,45,72,84,59
12.9709135,0.22369799,41,72,85,60
13.153268,0.32011546,36,72,88,57
12.8311755,0.28529431,41,74,88,60
12.88442634,0.27336061,41,72,86,57
12.85183254,0.22370039,34,71,88,54
12.77834767,0.17885455,41,70,84,55
12.92393795,0.18323153,44,69,82,56
13.34655484,0.18844241,45,72,88,57
12.91301204,0.15569831,44,69,82,56
12.93302311,0.11755225,34,70,84,56
12.99643777,0.16706825,41,68,82,53
12.86764227,0.25786965,48,64,78,51
12.88377624,0.24884988,46,70,83,57
12.95071371,0.20812227,37,70,86,53
13.07897352,0.15456265,35,67,80,54
12.95082512,0.14551678,40,68,82,53
12.86647682,0.1387901,41,69,84,54
12.80927629,0.12491662,42,68,83,53
13.00063449,0.09319236,48,68,84,53
12.89450541,0.12723955,45,64,76,52
12.72093979,0.11350659,46,64,77,50
12.90152426,0.10730909,44,61,76,46
13.02442906,0.11324754,48,64,80,49
12.89605949,0.13074577,49,66,82,51
12.67508847,0.0903239,42,69,85,53
12.91156829,0.18713785,35,71,87,55
12.95433813,0.21560767,38,68,83,53
13.00681701,0.19327303,36,68,86,50
12.85556754,0.2706731,39,69,86,52
13.06285857,0.27840067,42,68,84,52
13.05742594,0.23784823,46,72,84,60
12.95452173,0.25383146,63,62,73,52
12.86928533,0.23356161,65,64,73,54
12.8696003,0.23595329,63,67,79,55
12.89338554,0.23082784,63,69,79,59
12.93112502,0.14928857,72,68,77,60
12.98133055,0.20256789,48,64,77,51
12.79325273,0.21060065,32,65,79,51
12.83915203,0.11419233,38,64,73,55
12.89530236,0.08303335,32,60,75,45
12.87905082,0.15731071,37,60,77,44
12.59968079,0.18178942,40,62,79,45
12.9410285,0.12152327,42,62,75,48
12.92249039,0.09472932,52,59,75,43
13.03667869,0.05640446,54,60,74,45
12.97129419,0.09685776,55,59,74,44
12.88502101,0.15065448,59,58,71,46
12.84343533,0.21010989,63,59,72,46
12.80901679,0.1551018,62,60,72,47
12.73020834,0.15583529,56,58,70,47
13.05814697,0.09312827,56,56,69,43
12.80419648,0.08972982,49,55,70,40
13.0363515,0.04826248,56,55,69,41
12.96583366,0.05123498,48,54,68,39
12.96122382,0.07986768,60,54,68,40
13.11699612,0.09453729,64,53,67,39
13.06744512,0.16226764,55,52,67,37
12.88707248,0.07049657,40,52,68,36
12.90230034,0.01485672,37,55,71,39
12.94790431,0.0160609,36,58,74,43
12.8313305,0.03114874,50,62,75,48
12.82722977,0,47,64,79,50
13.00432691,0,54,68,83,52
12.95069689,0,50,67,77,57
12.90324606,0,40,61,75,47
12.90284705,0,57,62,73,52
12.95134482,0,61,66,75,57
12.88278099,0,59,66,75,58
13.04042211,0,73,58,63,53
12.77000199,0,53,54,66,43
12.88846499,0,44,54,66,41
12.81963377,0.00815767,39,56,71,42
12.96787569,0.03194367,46,54,68,39
12.95146788,0.00185919,45,58,73,44
12.89766536,0.00911682,48,57,71,43
12.8897828,0,46,56,69,42
12.91727718,0,46,58,73,43
12.93687193,0.01792918,41,61,77,45
12.94569961,0.04609076,42,62,78,47
12.65697574,0.02857452,40,64,80,48
12.82331887,0.0422568,44,64,79,50
12.78914623,0.01267321,43,65,76,54
13.0297444,0,41,64,80,49
12.85209665,0.00094224,49,66,76,56
12.82121886,0.02206723,55,63,75,51
12.91312512,0.04585427,53,70,79,60
12.95495564,0.02333996,73,66,72,59
12.91755663,0,54,63,72,54
12.8504878,0,48,61,71,51
12.86843099,0,50,60,72,47
12.84798295,0,47,60,74,46
13.02339774,0,44,62,75,50
12.93148702,0,47,66,80,53
12.76765975,0,48,65,80,50
13.09801047,0,44,66,80,51
12.75058948,0,38,68,81,54
12.7753724,0,75,66,76,55
12.92144866,0,78,60,66,54
12.86861663,0,81,58,66,51
12.91999721,0,61,60,71,48
12.89282146,0,56,63,74,52
13.08262004,0,56,66,78,53
12.66463556,0,55,68,80,57
13.05624132,0,54,72,84,60
13.03766638,0,58,70,77,63
12.85755707,0,61,66,76,56
12.80163493,0,61,66,78,54
12.87750662,0,58,70,81,58
12.97232375,0.02167764,39,71,82,60
12.99130061,0,28,70,80,61
13.02023051,0,37,68,79,57
12.88894921,0,37,68,85,52
12.75594552,0,24,73,88,58
13.02711432,0,29,72,89,56
12.73619561,0,27,76,89,62
12.87765286,0,30,75,91,59
12.96569685,0,31,75,89,61
12.89518053,0,27,76,91,61
12.87640359,0,22,78,94,63
12.98929121,0,19,80,91,68
12.94049944,0,20,74,89,59
12.94350772,0,28,78,91,64
12.80609517,0,34,80,91,69
13.09646024,0.00225385,35,77,86,68
12.87190456,0,31,77,89,65
12.96462149,0,33,76,89,62
12.86910641,0,36,76,89,63
12.99422891,0,34,80,95,64
13.05255077,0,25,80,95,64
12.87719862,0,27,82,96,69
13.03635453,0,28,81,94,68
12.77615365,0.01724156,28,80,94,66
12.87420852,0.00399156,25,84,95,72
12.72036076,0,26,82,93,72
12.83364277,0.00473607,33,78,87,70
13.06839995,0,28,78,89,67
13.05420269,0.02482867,29,78,89,66
12.93742285,0.21895669,33,82,94,69
12.7215181,0.13028815,48,77,89,65
13.00934816,0,44,76,88,65
12.87025114,0,35,78,90,65
12.81932643,0,26,82,97,66
12.87895165,0,24,84,96,73
12.9732224,0,41,79,92,66
12.75727658,0,37,78,91,66
12.95891682,0,25,80,94,66
12.8432798,0,24,81,96,66
12.91679015,0,19,84,100,68
12.87465629,0,21,86,99,74
13.02919132,0,19,87,95,79
12.92664283,0,24,86,98,74
12.81854481,0,22,86,95,78
13.16439339,0,23,86,97,76
13.08297033,0,23,88,100,77
12.92293003,0.00029998,27,86,97,74
12.96575936,0,23,86,100,73
12.9625661,0.01013053,20,88,104,73
12.77213074,0.03134928,15,86,99,73
12.76309008,0.0123605,17,86,100,73
12.80568482,0.00417157,24,86,100,72
12.78076716,0,22,86,100,72
13.05451069,0.03174683,36,84,95,73
12.8513513,0,49,78,89,68
12.84920896,0.02719149,37,84,94,73
